recency,frequency,monetary,normalized_recency,normalized_frequency,normalized_monetary,fcm_cluster,k_means_cluster,Cluster_name
183,3,11741,3,2,4,2,4,Loyal Customer
18,4,12373,5,3,4,0,3,Champions
344,4,13750,2,3,5,2,4,Loyal Customer
29,3,3915,5,2,2,3,3,Champions
7,4,8744,5,3,3,0,3,Champions
97,6,18881,4,5,5,0,3,Champions
216,5,15066,3,4,5,3,4,Loyal Customer
136,7,16863,4,5,5,0,3,Champions
928,1,6000,1,1,2,1,1,Hibernating
205,2,1178,3,1,1,1,1,Hibernating
449,2,4348,2,1,2,4,2,Hibernating
137,3,3920,4,2,2,2,0,Potential Loyalist
81,5,10378,4,4,4,3,3,Champions
345,3,5425,2,2,2,4,2,About to Sleep
395,3,7411,2,2,3,4,2,About to Sleep
74,4,6191,4,3,2,2,0,Potential Loyalist
798,3,6704,1,2,2,1,1,Hibernating
146,6,16460,4,5,5,0,3,Champions
235,5,10144,3,4,4,3,0,Potential Loyalist
283,3,11214,2,2,4,4,2,About to Sleep
254,4,6278,3,3,2,2,0,Potential Loyalist
145,4,6743,4,3,3,3,0,Potential Loyalist
216,3,2463,3,2,1,4,2,About to Sleep
55,2,3880,5,1,1,2,0,Potential Loyalist
190,3,8955,3,2,3,2,2,About to Sleep
237,3,6136,3,2,2,4,2,About to Sleep
30,3,3736,5,2,1,3,0,Potential Loyalist
368,4,10516,2,3,4,2,0,About to Sleep
85,5,9497,4,4,3,3,3,Champions
346,3,11689,2,2,4,4,2,About to Sleep
369,1,2679,2,1,1,1,1,Hibernating
207,3,7128,3,2,3,2,2,About to Sleep
664,1,1230,1,1,1,1,1,Hibernating
201,3,11338,3,2,4,2,4,Loyal Customer
609,2,1413,1,1,1,1,1,Hibernating
91,3,7960,4,2,3,3,4,Loyal Customer
598,1,1238,1,1,1,1,1,Hibernating
31,8,12973,5,5,4,0,3,Champions
131,5,10115,4,4,4,3,3,Champions
952,3,8336,1,2,3,4,2,About to Sleep
334,6,18063,2,5,5,3,0,Potential Loyalist
39,1,2664,5,1,1,2,0,Potential Loyalist
374,5,22623,2,4,5,2,0,Loyal Customer
411,3,8317,2,2,3,4,2,About to Sleep
83,6,17142,4,5,5,0,3,Champions
41,3,2262,5,2,1,3,0,Potential Loyalist
64,6,13471,5,5,4,0,3,Champions
32,3,5650,5,2,2,3,3,Champions
327,4,8973,2,3,3,2,0,About to Sleep
81,2,1476,4,1,1,4,2,About to Sleep
44,9,25692,5,5,5,0,3,Champions
68,11,29395,4,5,5,0,3,Champions
567,3,3407,1,2,1,1,1,Hibernating
703,2,2500,1,1,1,1,1,Hibernating
458,5,12402,1,4,4,2,0,About to Sleep
69,5,14319,4,4,5,3,3,Champions
320,3,4411,2,2,2,4,2,About to Sleep
367,6,15734,2,5,5,3,0,Potential Loyalist
34,5,22630,5,4,5,0,3,Champions
44,4,11549,5,3,4,0,3,Champions
69,3,8940,4,2,3,3,4,Loyal Customer
61,7,14191,5,5,5,0,3,Champions
491,3,2480,1,2,1,1,1,Hibernating
198,1,4844,3,1,2,4,2,About to Sleep
13,2,5193,5,1,2,3,4,Loyal Customer
146,2,5920,4,1,2,4,2,About to Sleep
679,3,2828,1,2,1,1,1,Hibernating
157,2,1585,3,1,1,1,1,Hibernating
85,3,10203,4,2,4,3,4,Loyal Customer
234,8,14795,3,5,5,3,3,Champions
337,4,6951,2,3,3,2,0,About to Sleep
1062,1,7425,1,1,3,4,2,About to Sleep
220,4,8014,3,3,3,2,0,Potential Loyalist
122,4,9961,4,3,4,3,4,Loyal Customer
6,2,5534,5,1,2,3,4,Loyal Customer
632,5,17439,1,4,5,2,0,About to Sleep
41,5,7127,5,4,3,0,3,Champions
760,4,8298,1,3,3,4,2,About to Sleep
122,7,9336,4,5,3,0,3,Champions
936,1,656,1,1,1,1,1,Hibernating
773,1,2391,1,1,1,1,1,Hibernating
116,3,1965,4,2,1,2,0,Potential Loyalist
532,3,3100,1,2,1,1,1,Hibernating
30,2,2758,5,1,1,2,0,Potential Loyalist
110,8,17627,4,5,5,0,3,Champions
152,5,13909,3,4,5,3,4,Loyal Customer
35,7,20697,5,5,5,0,3,Champions
493,2,3779,1,1,1,1,1,Hibernating
824,2,3704,1,1,1,1,1,Hibernating
39,3,3749,5,2,1,3,0,Potential Loyalist
110,5,6990,4,4,3,3,3,Champions
82,3,5303,4,2,2,2,0,Potential Loyalist
374,4,7805,2,3,3,2,0,About to Sleep
37,3,3603,5,2,1,3,0,Potential Loyalist
301,1,3668,2,1,1,1,1,Hibernating
30,2,2150,5,1,1,2,0,Potential Loyalist
68,5,12569,4,4,4,3,3,Champions
59,5,6540,5,4,2,0,3,Champions
268,1,651,3,1,1,1,1,Hibernating
461,2,3910,1,1,2,1,1,Hibernating
34,8,30324,5,5,5,0,3,Champions
486,3,8240,1,2,3,4,2,About to Sleep
311,2,5329,2,1,2,4,2,Hibernating
339,5,12195,2,4,4,2,0,Potential Loyalist
425,3,6072,2,2,2,4,2,About to Sleep
132,4,6357,4,3,2,2,0,Potential Loyalist
264,6,4038,3,5,2,2,0,Potential Loyalist
305,2,5400,2,1,2,4,2,Hibernating
184,3,2148,3,2,1,4,2,About to Sleep
67,3,3555,4,2,1,2,0,Potential Loyalist
302,3,15771,2,2,5,4,4,Loyal Customer
278,2,1202,2,1,1,1,1,Hibernating
134,2,6903,4,1,3,2,4,Loyal Customer
80,6,19340,4,5,5,0,3,Champions
37,4,8099,5,3,3,0,3,Champions
166,3,5474,3,2,2,4,2,About to Sleep
39,4,5876,5,3,2,0,3,Champions
224,7,18493,3,5,5,3,3,Champions
420,4,12859,2,3,4,2,0,About to Sleep
451,1,1122,2,1,1,1,1,Hibernating
20,5,13342,5,4,4,0,3,Champions
877,1,4359,1,1,2,1,1,Hibernating
101,3,8230,4,2,3,3,4,Loyal Customer
928,3,3123,1,2,1,1,1,Hibernating
687,1,960,1,1,1,1,1,Hibernating
78,3,12164,4,2,4,3,4,Loyal Customer
88,4,7150,4,3,3,3,0,Potential Loyalist
856,1,5530,1,1,2,1,1,Hibernating
578,2,3304,1,1,1,1,1,Hibernating
9,6,11877,5,5,4,0,3,Champions
181,6,16266,3,5,5,3,3,Champions
695,3,6367,1,2,2,1,1,Hibernating
140,3,8087,4,2,3,3,4,Loyal Customer
61,3,5877,5,2,2,3,3,Champions
212,2,1536,3,1,1,1,1,Hibernating
179,5,9845,3,4,4,3,0,Potential Loyalist
551,4,9281,1,3,3,4,2,About to Sleep
181,5,10090,3,4,4,3,0,Potential Loyalist
54,1,2400,5,1,1,2,0,Potential Loyalist
144,1,396,4,1,1,4,2,About to Sleep
83,6,16565,4,5,5,0,3,Champions
384,3,7113,2,2,3,4,2,About to Sleep
27,5,12527,5,4,4,0,3,Champions
453,3,8948,2,2,3,4,2,About to Sleep
334,2,3768,2,1,1,1,1,Hibernating
249,6,17728,3,5,5,3,3,Champions
14,4,16939,5,3,5,0,4,Champions
255,3,14705,3,2,5,3,4,Loyal Customer
783,2,7746,1,1,3,4,2,About to Sleep
811,1,3310,1,1,1,1,1,Hibernating
867,3,5030,1,2,2,1,1,Hibernating
53,2,2560,5,1,1,2,0,Potential Loyalist
122,3,4247,4,2,2,2,0,Potential Loyalist
818,3,3642,1,2,1,1,1,Hibernating
62,4,15131,5,3,5,0,4,Champions
502,1,352,1,1,1,1,1,Hibernating
304,2,3713,2,1,1,1,1,Hibernating
109,6,11358,4,5,4,0,3,Champions
145,2,7175,4,1,3,2,4,Loyal Customer
87,2,3326,4,1,1,4,2,About to Sleep
464,3,5448,1,2,2,1,1,Hibernating
429,4,10969,2,3,4,2,0,About to Sleep
334,6,22809,2,5,5,3,0,Potential Loyalist
67,5,12278,4,4,4,3,3,Champions
229,2,562,3,1,1,1,1,Hibernating
13,2,1427,5,1,1,2,0,Potential Loyalist
317,2,5454,2,1,2,4,2,Hibernating
560,3,10661,1,2,4,4,2,About to Sleep
699,1,2088,1,1,1,1,1,Hibernating
7,7,21846,5,5,5,0,3,Champions
64,2,3572,5,1,1,2,0,Potential Loyalist
69,5,12283,4,4,4,3,3,Champions
363,4,3975,2,3,2,4,2,About to Sleep
559,2,6297,1,1,2,1,1,Hibernating
383,3,7245,2,2,3,4,2,About to Sleep
362,4,10698,2,3,4,2,0,About to Sleep
175,3,9591,3,2,3,2,2,About to Sleep
240,4,14997,3,3,5,3,4,Loyal Customer
242,2,2898,3,1,1,1,1,Hibernating
60,3,5759,5,2,2,3,3,Champions
2,5,9253,5,4,3,0,3,Champions
499,4,4019,1,3,2,4,2,About to Sleep
26,6,13157,5,5,4,0,3,Champions
407,4,6557,2,3,2,4,2,About to Sleep
143,3,7341,4,2,3,3,4,Loyal Customer
326,3,7742,2,2,3,4,2,About to Sleep
117,5,13536,4,4,5,3,3,Champions
247,7,12775,3,5,4,3,0,Potential Loyalist
702,2,5204,1,1,2,1,1,Hibernating
84,5,3984,4,4,2,3,0,Potential Loyalist
814,5,12295,1,4,4,2,0,About to Sleep
290,2,5696,2,1,2,4,2,Hibernating
830,2,2194,1,1,1,1,1,Hibernating
67,5,10549,4,4,4,3,3,Champions
929,2,2650,1,1,1,1,1,Hibernating
445,6,17529,2,5,5,3,0,Potential Loyalist
395,3,5738,2,2,2,4,2,About to Sleep
955,1,856,1,1,1,1,1,Hibernating
281,4,9523,2,3,3,2,0,About to Sleep
80,6,17417,4,5,5,0,3,Champions
115,7,14193,4,5,5,0,3,Champions
302,4,15612,2,3,5,2,4,Loyal Customer
295,5,21570,2,4,5,2,0,Loyal Customer
93,3,6709,4,2,2,2,0,Potential Loyalist
179,6,13130,3,5,4,3,0,Potential Loyalist
118,8,18292,4,5,5,0,3,Champions
95,5,12094,4,4,4,3,3,Champions
234,4,15386,3,3,5,3,4,Loyal Customer
164,8,10596,3,5,4,3,0,Potential Loyalist
813,2,8895,1,1,3,4,2,About to Sleep
246,3,8440,3,2,3,2,2,About to Sleep
904,3,3080,1,2,1,1,1,Hibernating
319,4,16348,2,3,5,2,4,Loyal Customer
188,4,6057,3,3,2,2,0,Potential Loyalist
2,2,2773,5,1,1,2,0,Potential Loyalist
437,4,7654,2,3,3,2,0,About to Sleep
17,7,18981,5,5,5,0,3,Champions
35,6,12279,5,5,4,0,3,Champions
61,9,26138,5,5,5,0,3,Champions
480,2,6669,1,1,2,1,1,Hibernating
491,5,6539,1,4,2,2,0,About to Sleep
325,3,5109,2,2,2,4,2,About to Sleep
232,3,5193,3,2,2,4,2,About to Sleep
301,3,12117,2,2,4,4,2,About to Sleep
246,2,1887,3,1,1,1,1,Hibernating
378,5,15296,2,4,5,2,0,Loyal Customer
116,4,8479,4,3,3,3,0,Potential Loyalist
101,7,15258,4,5,5,0,3,Champions
80,4,2666,4,3,1,2,0,Potential Loyalist
435,5,8909,2,4,3,2,0,Potential Loyalist
134,4,12876,4,3,4,3,4,Loyal Customer
401,4,12201,2,3,4,2,0,About to Sleep
465,3,5170,1,2,2,1,1,Hibernating
814,2,6728,1,1,3,4,2,About to Sleep
240,6,13097,3,5,4,3,0,Potential Loyalist
524,6,9622,1,5,4,2,0,Potential Loyalist
213,4,12688,3,3,4,3,4,Loyal Customer
10,3,2026,5,2,1,3,0,Potential Loyalist
240,6,16659,3,5,5,3,3,Champions
36,3,4177,5,2,2,3,3,Champions
393,6,12335,2,5,4,2,0,Potential Loyalist
38,4,11247,5,3,4,0,3,Champions
194,5,13338,3,4,4,3,0,Potential Loyalist
42,5,11929,5,4,4,0,3,Champions
816,3,11466,1,2,4,4,2,About to Sleep
97,5,18880,4,4,5,3,3,Champions
109,3,10634,4,2,4,3,4,Loyal Customer
26,6,13648,5,5,5,0,3,Champions
9,3,8458,5,2,3,0,4,Loyal Customer
891,4,6171,1,3,2,4,2,About to Sleep
1052,1,1183,1,1,1,1,1,Hibernating
120,5,14761,4,4,5,3,3,Champions
352,3,8131,2,2,3,4,2,About to Sleep
228,4,3975,3,3,2,2,0,Potential Loyalist
383,3,8976,2,2,3,4,2,About to Sleep
348,3,3133,2,2,1,1,1,Hibernating
92,2,6401,4,1,2,4,2,About to Sleep
141,6,9466,4,5,3,0,3,Champions
176,7,21860,3,5,5,3,3,Champions
305,4,5911,2,3,2,4,2,About to Sleep
229,2,2630,3,1,1,1,1,Hibernating
553,3,13429,1,2,4,4,2,About to Sleep
145,3,5410,4,2,2,2,0,Potential Loyalist
338,5,5869,2,4,2,2,0,Potential Loyalist
411,5,5693,2,4,2,2,0,Potential Loyalist
146,5,11109,4,4,4,3,3,Champions
274,8,16631,2,5,5,3,0,Potential Loyalist
17,4,17837,5,3,5,0,4,Champions
314,3,10753,2,2,4,4,2,About to Sleep
686,2,2676,1,1,1,1,1,Hibernating
82,4,5662,4,3,2,2,0,Potential Loyalist
340,2,5201,2,1,2,4,2,Hibernating
2,2,756,5,1,1,2,0,Potential Loyalist
703,1,3693,1,1,1,1,1,Hibernating
356,4,9382,2,3,3,2,0,About to Sleep
495,3,5625,1,2,2,1,1,Hibernating
51,6,15731,5,5,5,0,3,Champions
33,7,12233,5,5,4,0,3,Champions
347,2,5686,2,1,2,4,2,Hibernating
188,3,9854,3,2,4,2,4,Loyal Customer
196,4,8416,3,3,3,2,0,Potential Loyalist
357,3,9628,2,2,4,4,2,About to Sleep
317,2,4546,2,1,2,4,2,Hibernating
134,4,9134,4,3,3,3,0,Potential Loyalist
230,3,4129,3,2,2,4,2,About to Sleep
809,5,6438,1,4,2,2,0,About to Sleep
112,4,7454,4,3,3,3,0,Potential Loyalist
20,9,20066,5,5,5,0,3,Champions
108,7,11245,4,5,4,0,3,Champions
143,5,6784,4,4,3,3,3,Champions
310,5,14278,2,4,5,2,0,Loyal Customer
90,4,11756,4,3,4,3,4,Loyal Customer
458,5,19589,1,4,5,2,0,About to Sleep
37,6,9053,5,5,3,0,3,Champions
131,3,9141,4,2,3,3,4,Loyal Customer
1081,1,665,1,1,1,1,1,Hibernating
230,2,8220,3,1,3,4,2,About to Sleep
513,1,1224,1,1,1,1,1,Hibernating
356,2,4384,2,1,2,4,2,Hibernating
158,4,8116,3,3,3,2,0,Potential Loyalist
158,3,8738,3,2,3,2,2,About to Sleep
276,5,12351,2,4,4,2,0,Potential Loyalist
231,4,10508,3,3,4,3,4,Loyal Customer
171,4,11602,3,3,4,3,4,Loyal Customer
5,8,25008,5,5,5,0,3,Champions
594,1,2268,1,1,1,1,1,Hibernating
146,3,8909,4,2,3,3,4,Loyal Customer
251,3,8012,3,2,3,2,2,About to Sleep
38,5,14333,5,4,5,0,3,Champions
27,4,6971,5,3,3,0,3,Champions
113,5,16067,4,4,5,3,3,Champions
531,4,12069,1,3,4,4,2,About to Sleep
797,1,2080,1,1,1,1,1,Hibernating
77,5,17827,4,4,5,3,3,Champions
382,5,15124,2,4,5,2,0,Loyal Customer
73,5,10862,4,4,4,3,3,Champions
77,5,7970,4,4,3,3,3,Champions
358,3,6310,2,2,2,4,2,About to Sleep
158,2,4004,3,1,2,4,2,About to Sleep
36,6,15963,5,5,5,0,3,Champions
643,2,7021,1,1,3,4,2,About to Sleep
255,4,14681,3,3,5,3,4,Loyal Customer
49,4,4656,5,3,2,0,3,Champions
90,3,10269,4,2,4,3,4,Loyal Customer
104,3,6924,4,2,3,3,4,Loyal Customer
146,3,6978,4,2,3,3,4,Loyal Customer
430,2,2334,2,1,1,1,1,Hibernating
342,5,14358,2,4,5,2,0,Loyal Customer
12,5,16482,5,4,5,0,3,Champions
831,1,903,1,1,1,1,1,Hibernating
8,8,18670,5,5,5,0,3,Champions
19,7,15856,5,5,5,0,3,Champions
356,3,8438,2,2,3,4,2,About to Sleep
51,7,16886,5,5,5,0,3,Champions
217,4,12186,3,3,4,3,4,Loyal Customer
93,4,6767,4,3,3,3,0,Potential Loyalist
37,4,6749,5,3,3,0,3,Champions
29,3,3360,5,2,1,3,0,Potential Loyalist
37,5,18573,5,4,5,0,3,Champions
285,2,573,2,1,1,1,1,Hibernating
584,1,356,1,1,1,1,1,Hibernating
408,4,10218,2,3,4,2,0,About to Sleep
628,2,4037,1,1,2,1,1,Hibernating
652,1,1093,1,1,1,1,1,Hibernating
80,7,18607,4,5,5,0,3,Champions
384,3,9807,2,2,4,4,2,About to Sleep
8,2,3906,5,1,2,3,4,Loyal Customer
203,6,20572,3,5,5,3,3,Champions
191,3,4091,3,2,2,4,2,About to Sleep
260,3,12362,3,2,4,2,4,Loyal Customer
99,4,8984,4,3,3,3,0,Potential Loyalist
1003,1,999,1,1,1,1,1,Hibernating
441,2,2686,2,1,1,1,1,Hibernating
89,3,6256,4,2,2,2,0,Potential Loyalist
6,7,13919,5,5,5,0,3,Champions
343,1,6075,2,1,2,4,2,Hibernating
9,2,2073,5,1,1,2,0,Potential Loyalist
621,2,2524,1,1,1,1,1,Hibernating
183,4,15894,3,3,5,3,4,Loyal Customer
89,8,13798,4,5,5,0,3,Champions
246,3,3881,3,2,1,4,2,About to Sleep
104,5,15227,4,4,5,3,3,Champions
246,5,21677,3,4,5,3,4,Loyal Customer
26,7,14537,5,5,5,0,3,Champions
104,7,16401,4,5,5,0,3,Champions
251,4,6166,3,3,2,2,0,Potential Loyalist
56,6,12896,5,5,4,0,3,Champions
207,4,7799,3,3,3,2,0,Potential Loyalist
819,1,1582,1,1,1,1,1,Hibernating
40,4,10466,5,3,4,0,3,Champions
249,4,8296,3,3,3,2,0,Potential Loyalist
85,4,18232,4,3,5,3,4,Loyal Customer
352,4,3993,2,3,2,4,2,About to Sleep
96,4,8947,4,3,3,3,0,Potential Loyalist
37,3,7817,5,2,3,0,4,Loyal Customer
28,6,7251,5,5,3,0,3,Champions
23,6,10532,5,5,4,0,3,Champions
511,2,1233,1,1,1,1,1,Hibernating
295,3,2707,2,2,1,1,1,Hibernating
31,1,226,5,1,1,2,0,Potential Loyalist
51,3,7614,5,2,3,0,4,Loyal Customer
414,4,8878,2,3,3,2,0,About to Sleep
458,2,1260,1,1,1,1,1,Hibernating
951,1,2280,1,1,1,1,1,Hibernating
23,2,8089,5,1,3,3,4,Loyal Customer
269,5,5653,2,4,2,2,0,Potential Loyalist
321,2,4007,2,1,2,4,2,Hibernating
427,3,5984,2,2,2,4,2,About to Sleep
27,8,28637,5,5,5,0,3,Champions
94,7,12047,4,5,4,0,3,Champions
409,3,7027,2,2,3,4,2,About to Sleep
24,5,13285,5,4,4,0,3,Champions
120,4,14132,4,3,5,3,4,Loyal Customer
22,7,10354,5,5,4,0,3,Champions
313,6,14934,2,5,5,3,0,Potential Loyalist
851,2,1988,1,1,1,1,1,Hibernating
145,3,10063,4,2,4,3,4,Loyal Customer
395,2,986,2,1,1,1,1,Hibernating
83,5,8003,4,4,3,3,3,Champions
421,3,2465,2,2,1,1,1,Hibernating
123,1,424,4,1,1,4,2,About to Sleep
51,5,9761,5,4,4,0,3,Champions
145,2,5792,4,1,2,4,2,About to Sleep
330,5,8024,2,4,3,2,0,Potential Loyalist
13,4,6549,5,3,2,0,3,Champions
108,2,1599,4,1,1,4,2,About to Sleep
48,5,12941,5,4,4,0,3,Champions
101,3,15645,4,2,5,3,4,Loyal Customer
9,1,588,5,1,1,2,0,Potential Loyalist
179,4,9092,3,3,3,2,0,Potential Loyalist
71,2,3549,4,1,1,4,2,About to Sleep
98,4,13440,4,3,4,3,4,Loyal Customer
187,6,25087,3,5,5,3,3,Champions
366,5,15538,2,4,5,2,0,Loyal Customer
43,8,17372,5,5,5,0,3,Champions
101,4,8318,4,3,3,3,0,Potential Loyalist
361,4,13752,2,3,5,2,4,Loyal Customer
43,5,12431,5,4,4,0,3,Champions
76,8,13727,4,5,5,0,3,Champions
343,2,6121,2,1,2,4,2,Hibernating
497,4,10588,1,3,4,4,2,About to Sleep
20,2,10938,5,1,4,3,4,Loyal Customer
291,4,15833,2,3,5,2,4,Loyal Customer
157,4,10419,3,3,4,3,4,Loyal Customer
574,3,9271,1,2,3,4,2,About to Sleep
164,4,13127,3,3,4,3,4,Loyal Customer
113,6,14615,4,5,5,0,3,Champions
117,3,6412,4,2,2,2,0,Potential Loyalist
230,2,3229,3,1,1,1,1,Hibernating
79,4,7621,4,3,3,3,0,Potential Loyalist
322,4,16142,2,3,5,2,4,Loyal Customer
96,3,8596,4,2,3,3,4,Loyal Customer
17,5,16868,5,4,5,0,3,Champions
238,2,5988,3,1,2,4,2,About to Sleep
4,6,14304,5,5,5,0,3,Champions
33,7,17580,5,5,5,0,3,Champions
194,2,11128,3,1,4,4,4,Loyal Customer
297,3,8370,2,2,3,4,2,About to Sleep
63,6,15956,5,5,5,0,3,Champions
100,2,1984,4,1,1,4,2,About to Sleep
404,3,11319,2,2,4,4,2,About to Sleep
622,4,7870,1,3,3,4,2,About to Sleep
94,5,17535,4,4,5,3,3,Champions
274,4,5897,2,3,2,4,2,About to Sleep
836,3,5741,1,2,2,1,1,Hibernating
1025,1,5524,1,1,2,1,1,Hibernating
103,3,1861,4,2,1,2,0,Potential Loyalist
0,3,11290,5,2,4,0,4,Loyal Customer
426,1,2115,2,1,1,1,1,Hibernating
48,8,22235,5,5,5,0,3,Champions
552,4,5374,1,3,2,4,2,About to Sleep
791,3,9354,1,2,3,4,2,About to Sleep
310,2,2144,2,1,1,1,1,Hibernating
35,4,6924,5,3,3,0,3,Champions
106,2,4528,4,1,2,4,2,About to Sleep
36,6,16707,5,5,5,0,3,Champions
151,4,9044,3,3,3,2,0,Potential Loyalist
71,4,15109,4,3,5,3,4,Loyal Customer
46,2,5864,5,1,2,3,4,Loyal Customer
521,3,5076,1,2,2,1,1,Hibernating
72,4,4512,4,3,2,2,0,Potential Loyalist
623,4,5242,1,3,2,4,2,About to Sleep
315,4,13141,2,3,4,2,0,About to Sleep
70,10,26174,4,5,5,0,3,Champions
890,3,9063,1,2,3,4,2,About to Sleep
74,3,11699,4,2,4,3,4,Loyal Customer
490,4,11443,1,3,4,4,2,About to Sleep
144,4,13096,4,3,4,3,4,Loyal Customer
174,3,7291,3,2,3,2,2,About to Sleep
319,2,5402,2,1,2,4,2,Hibernating
43,4,11861,5,3,4,0,3,Champions
669,1,6290,1,1,2,1,1,Hibernating
38,5,8140,5,4,3,0,3,Champions
473,3,4708,1,2,2,1,1,Hibernating
68,3,3892,4,2,1,2,0,Potential Loyalist
906,1,950,1,1,1,1,1,Hibernating
330,5,13989,2,4,5,2,0,Loyal Customer
338,5,7593,2,4,3,2,0,Potential Loyalist
229,4,3213,3,3,1,2,0,Potential Loyalist
168,3,5981,3,2,2,4,2,About to Sleep
9,4,8831,5,3,3,0,3,Champions
325,3,3885,2,2,1,1,1,Hibernating
857,1,615,1,1,1,1,1,Hibernating
243,7,12527,3,5,4,3,0,Potential Loyalist
766,1,5760,1,1,2,1,1,Hibernating
181,3,5007,3,2,2,4,2,About to Sleep
150,4,14697,3,3,5,3,4,Loyal Customer
12,1,372,5,1,1,2,0,Potential Loyalist
119,8,11298,4,5,4,0,3,Champions
8,3,7474,5,2,3,0,4,Loyal Customer
190,3,5620,3,2,2,4,2,About to Sleep
138,7,9572,4,5,3,0,3,Champions
142,3,6098,4,2,2,2,0,Potential Loyalist
95,7,9507,4,5,3,0,3,Champions
874,2,4033,1,1,2,1,1,Hibernating
137,3,4310,4,2,2,2,0,Potential Loyalist
130,5,12299,4,4,4,3,3,Champions
362,3,13555,2,2,5,4,4,Loyal Customer
603,1,3712,1,1,1,1,1,Hibernating
13,4,4671,5,3,2,0,3,Champions
268,1,4435,3,1,2,4,2,About to Sleep
796,1,2580,1,1,1,1,1,Hibernating
932,1,1414,1,1,1,1,1,Hibernating
17,9,27873,5,5,5,0,3,Champions
259,4,5765,3,3,2,2,0,Potential Loyalist
106,7,16915,4,5,5,0,3,Champions
176,5,10449,3,4,4,3,0,Potential Loyalist
46,5,11731,5,4,4,0,3,Champions
69,4,13165,4,3,4,3,4,Loyal Customer
294,4,8566,2,3,3,2,0,About to Sleep
1116,1,411,1,1,1,1,1,Hibernating
846,1,4317,1,1,2,1,1,Hibernating
57,6,14378,5,5,5,0,3,Champions
1118,1,416,1,1,1,1,1,Hibernating
429,3,10801,2,2,4,4,2,About to Sleep
452,2,1935,2,1,1,1,1,Hibernating
204,4,6189,3,3,2,2,0,Potential Loyalist
278,2,6286,2,1,2,4,2,Hibernating
64,6,12732,5,5,4,0,3,Champions
663,3,9105,1,2,3,4,2,About to Sleep
89,6,12718,4,5,4,0,3,Champions
448,2,2260,2,1,1,1,1,Hibernating
53,1,1564,5,1,1,2,0,Potential Loyalist
851,1,366,1,1,1,1,1,Hibernating
41,10,30380,5,5,5,0,3,Champions
24,8,22617,5,5,5,0,3,Champions
574,2,2495,1,1,1,1,1,Hibernating
26,8,11984,5,5,4,0,3,Champions
99,7,23618,4,5,5,0,3,Champions
565,3,11117,1,2,4,4,2,About to Sleep
734,6,12949,1,5,4,2,0,Potential Loyalist
557,3,4860,1,2,2,1,1,Hibernating
44,3,6499,5,2,2,3,3,Champions
294,2,5688,2,1,2,4,2,Hibernating
225,7,23133,3,5,5,3,3,Champions
252,2,983,3,1,1,1,1,Hibernating
193,3,5274,3,2,2,4,2,About to Sleep
127,2,3065,4,1,1,4,2,About to Sleep
152,9,16976,3,5,5,3,3,Champions
52,2,2559,5,1,1,2,0,Potential Loyalist
87,3,5790,4,2,2,2,0,Potential Loyalist
152,1,453,3,1,1,1,1,Hibernating
26,3,9005,5,2,3,0,4,Loyal Customer
579,2,6325,1,1,2,1,1,Hibernating
133,3,4735,4,2,2,2,0,Potential Loyalist
17,2,3758,5,1,1,2,0,Potential Loyalist
390,4,5163,2,3,2,4,2,About to Sleep
18,6,19182,5,5,5,0,3,Champions
67,4,4274,4,3,2,2,0,Potential Loyalist
1,4,7535,5,3,3,0,3,Champions
68,4,3912,4,3,2,2,0,Potential Loyalist
231,3,10804,3,2,4,2,4,Loyal Customer
33,6,10102,5,5,4,0,3,Champions
408,3,6184,2,2,2,4,2,About to Sleep
1040,1,876,1,1,1,1,1,Hibernating
18,2,2148,5,1,1,2,0,Potential Loyalist
351,3,7429,2,2,3,4,2,About to Sleep
257,5,8048,3,4,3,2,0,Potential Loyalist
339,4,9793,2,3,4,2,0,About to Sleep
254,3,4292,3,2,2,4,2,About to Sleep
463,4,9475,1,3,3,4,2,About to Sleep
177,3,4923,3,2,2,4,2,About to Sleep
14,2,2996,5,1,1,2,0,Potential Loyalist
545,4,9562,1,3,3,4,2,About to Sleep
176,1,1028,3,1,1,1,1,Hibernating
179,1,3348,3,1,1,1,1,Hibernating
108,4,14017,4,3,5,3,4,Loyal Customer
414,7,26789,2,5,5,3,0,Potential Loyalist
89,6,13871,4,5,5,0,3,Champions
441,1,5830,2,1,2,4,2,Hibernating
31,5,14140,5,4,5,0,3,Champions
25,4,6716,5,3,3,0,3,Champions
0,5,11274,5,4,4,0,3,Champions
170,3,8583,3,2,3,2,2,About to Sleep
100,4,11274,4,3,4,3,4,Loyal Customer
927,1,196,1,1,1,1,1,Hibernating
508,4,11047,1,3,4,4,2,About to Sleep
622,7,23328,1,5,5,2,0,Potential Loyalist
481,5,19829,1,4,5,2,0,About to Sleep
51,2,2227,5,1,1,2,0,Potential Loyalist
271,5,12606,2,4,4,2,0,Potential Loyalist
311,3,3837,2,2,1,1,1,Hibernating
353,2,2618,2,1,1,1,1,Hibernating
46,2,7450,5,1,3,3,4,Loyal Customer
485,4,10161,1,3,4,4,2,About to Sleep
262,2,3973,3,1,2,4,2,About to Sleep
180,7,11112,3,5,4,3,0,Potential Loyalist
340,2,11540,2,1,4,4,2,About to Sleep
216,2,4463,3,1,2,4,2,About to Sleep
55,3,15967,5,2,5,0,4,Loyal Customer
397,5,12114,2,4,4,2,0,Potential Loyalist
641,3,10677,1,2,4,4,2,About to Sleep
407,3,5446,2,2,2,4,2,About to Sleep
